nace.code;nace.title;workunit;urlSlug;isco.code;isco.title;isco.code.major;isco.title.major;direction.id;direction.title;direction.urlSlug
A;Zemědělství, lesnictví, rybářství;Zemědělský poradce pro živočišnou výrobu;zemedelsky-poradce-pro-zi;3142;Technici v oblasti zemědělství, rybářství a vodohospodářství (kromě úpravy a rozvodu vody);3;Techničtí a odborní pracovníci;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělský specialista agronom;zemedelsky-specialista-ag;2132;Specialisté v oblasti zemědělství, lesnictví, rybářství a vodního hospodářství;2;Specialisté;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zoologický asistent;zoologicky-asistent;3141;Technici a laboranti v biologických a příbuzných oborech (kromě zdravotnických);3;Techničtí a odborní pracovníci;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělec farmář;zemedelec-farmar;6310;Farmáři samozásobitelé v rostlinné výrobě;6;Kvalifikovaní pracovníci v zemědělství, lesnictví a rybářství;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělec farmář;zemedelec-farmar;6320;Farmáři samozásobitelé v živočišné výrobě;6;Kvalifikovaní pracovníci v zemědělství, lesnictví a rybářství;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělec farmář;zemedelec-farmar;6330;Farmáři samozásobitelé ve smíšeném hospodářství;6;Kvalifikovaní pracovníci v zemědělství, lesnictví a rybářství;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělský poradce pro ochranu rostlin v zahradnictví;zemedelsky-poradce-pro-oc;3142;Technici v oblasti zemědělství, rybářství a vodohospodářství (kromě úpravy a rozvodu vody);3;Techničtí a odborní pracovníci;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělský poradce pro ochranu rostlin;zemedelsky-poradce-pro-oc-d67b;3142;Technici v oblasti zemědělství, rybářství a vodohospodářství (kromě úpravy a rozvodu vody);3;Techničtí a odborní pracovníci;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělský specialista zootechnik;zemedelsky-specialista-zo;2132;Specialisté v oblasti zemědělství, lesnictví, rybářství a vodního hospodářství;2;Specialisté;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělský specialista mechanizátor;zemedelsky-specialista-me;2132;Specialisté v oblasti zemědělství, lesnictví, rybářství a vodního hospodářství;2;Specialisté;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zoolog specialista;zoolog-specialista;2131;Biologové, botanici, zoologové a příbuzní specialisté;2;Specialisté;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zelinář;zelinar;6113;Zahradníci a pěstitelé v zahradnických školkách;6;Kvalifikovaní pracovníci v zemědělství, lesnictví a rybářství;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zootechnik;zootechnik;3142;Technici v oblasti zemědělství, rybářství a vodohospodářství (kromě úpravy a rozvodu vody);3;Techničtí a odborní pracovníci;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zahradnický dělník;zahradnicky-delnik;9214;Pomocní pracovníci v zahradnictví;9;Pomocní a nekvalifikovaní pracovníci;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělský dělník;zemedelsky-delnik;9211;Pomocní pracovníci v rostlinné výrobě;9;Pomocní a nekvalifikovaní pracovníci;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělský dělník;zemedelsky-delnik;9212;Pomocní pracovníci v živočišné výrobě;9;Pomocní a nekvalifikovaní pracovníci;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zemědělský dělník;zemedelsky-delnik;9213;Pomocní pracovníci ve smíšeném hospodářství;9;Pomocní a nekvalifikovaní pracovníci;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
A;Zemědělství, lesnictví, rybářství;Zpracovatel včelích produktů;zpracovatel-vcelich-produ;6123;Včelaři a chovatelé bource morušového;6;Kvalifikovaní pracovníci v zemědělství, lesnictví a rybářství;23;Zemědělství a veterinární péče;zemedelstvi-a-veterinarni-pece
B;Těžba a dobývání;Bezpečnostní technik pro povrchovou těžbu;bezpecnostni-technik-pro-;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Báňský záchranář potápěč;bansky-zachranar-potapec;7549;Řemeslní pracovníci a pracovníci v dalších oborech jinde neuvedení;7;Řemeslníci a opraváři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Báňský záchranář četař potápěčů;bansky-zachranar-cetar-po;7549;Řemeslní pracovníci a pracovníci v dalších oborech jinde neuvedení;7;Řemeslníci a opraváři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Báňský záchranář lezec;bansky-zachranar-lezec;7549;Řemeslní pracovníci a pracovníci v dalších oborech jinde neuvedení;7;Řemeslníci a opraváři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Bezpečnostní technik v podzemí;bezpecnostni-technik-v-po;3119;Technici v ostatních průmyslových oborech;3;Techničtí a odborní pracovníci;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Báňský technolog specialista;bansky-technolog-speciali;2146;Důlní a hutní inženýři a specialisté v příbuzných oborech;2;Specialisté;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Báňský záchranář četař;bansky-zachranar-cetar;7549;Řemeslní pracovníci a pracovníci v dalších oborech jinde neuvedení;7;Řemeslníci a opraváři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Báňský projektant specialista;bansky-projektant-special;2146;Důlní a hutní inženýři a specialisté v příbuzných oborech;2;Specialisté;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Báňský záchranář četař lezců;bansky-zachranar-cetar-le;7549;Řemeslní pracovníci a pracovníci v dalších oborech jinde neuvedení;7;Řemeslníci a opraváři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Báňský projektant;bansky-projektant;3117;Důlní a hutní technici a pracovníci v příbuzných oborech;3;Techničtí a odborní pracovníci;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Dispečer důlní výroby;dispecer-dulni-vyroby;3117;Důlní a hutní technici a pracovníci v příbuzných oborech;3;Techničtí a odborní pracovníci;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Důlní měřič;dulni-meric;3118;Technici kartografové, zeměměřiči a pracovníci v příbuzných oborech;3;Techničtí a odborní pracovníci;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Ekolog specialista v těžbě a úpravě nerostných surovin;ekolog-specialista-v-tezb;2143;Specialisté v oblasti průmyslové ekologie;2;Specialisté;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Geomechanik;geomechanik;2114;Geologové, geofyzici a příbuzní pracovníci;2;Specialisté;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Geolog;geolog;3111;Technici v chemických a fyzikálních vědách (kromě chemického inženýrství);3;Techničtí a odborní pracovníci;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Geofyzik;geofyzik;2114;Geologové, geofyzici a příbuzní pracovníci;2;Specialisté;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Horník předák rubání a ražení;hornik-predak-rubani-a-ra;8111;Obsluha důlních zařízení (včetně horníků);8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Hlavní důlní měřič;hlavni-dulni-meric;2165;Kartografové a zeměměřiči;2;Specialisté;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Horník v ostatních činnostech v dole;hornik-v-ostatnich-cinnos;8111;Obsluha důlních zařízení (včetně horníků);8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Hydrogeolog;hydrogeolog;2114;Geologové, geofyzici a příbuzní pracovníci;2;Specialisté;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Hlavní energetik v těžbě a úpravě nerostných surovin;hlavni-energetik-v-tezbe-;2151;Inženýři elektrotechnici a energetici;2;Specialisté;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Hlavní mechanik báňské záchranné služby;hlavni-mechanik-banske-za;7549;Řemeslní pracovníci a pracovníci v dalších oborech jinde neuvedení;7;Řemeslníci a opraváři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Horník kombajnér rubání a ražení;hornik-kombajner-rubani-a;8111;Obsluha důlních zařízení (včetně horníků);8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Inženýrský geolog;inzenyrsky-geolog;2114;Geologové, geofyzici a příbuzní pracovníci;2;Specialisté;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Klapkař;klapkar;8111;Obsluha důlních zařízení (včetně horníků);8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Kontrolor kvality;kontrolor-kvality;3117;Důlní a hutní technici a pracovníci v příbuzných oborech;3;Techničtí a odborní pracovníci;39;Povolání bez oboru a mezioborová;povolani-bez-oboru-a-mezioborova
B;Těžba a dobývání;Ložiskový geolog;loziskovy-geolog;2114;Geologové, geofyzici a příbuzní pracovníci;2;Specialisté;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Mechanik důlní degazace;mechanik-dulni-degazace;3117;Důlní a hutní technici a pracovníci v příbuzných oborech;3;Techničtí a odborní pracovníci;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Obsluha strojů a zařízení v dole;obsluha-stroju-a-zarizeni;8111;Obsluha důlních zařízení (včetně horníků);8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Obsluha těžebního zařízení na plovoucím stroji;obsluha-tezebniho-zarizen;8112;Obsluha zařízení na úpravu rudných a nerudných surovin;8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Provozní těžař ropy a plynu;provozni-tezar-ropy-a-ply;8113;Vrtači a příbuzní pracovníci;8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Předák na povrchu;predak-na-povrchu;8111;Obsluha důlních zařízení (včetně horníků);8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Pracovník výplachového servisu;pracovnik-vyplachoveho-se;8113;Vrtači a příbuzní pracovníci;8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Pomocný pracovník v dole;pomocny-pracovnik-v-dole;9311;Pomocní pracovníci v oblasti těžby;9;Pomocní a nekvalifikovaní pracovníci;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Pomocný pracovník v povrchové těžbě;pomocny-pracovnik-v-povrc;9311;Pomocní pracovníci v oblasti těžby;9;Pomocní a nekvalifikovaní pracovníci;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Ředitel malé organizace;reditel-male-organizace;1322;Řídící pracovníci v těžbě a geologii;1;Zákonodárci a řídící pracovníci;1;Management;management
B;Těžba a dobývání;Řidič pásového vozu;ridic-pasoveho-vozu;8332;Řidiči nákladních automobilů, tahačů a speciálních vozidel;8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Řidič kolesového nakladače;ridic-kolesoveho-nakladac;8111;Obsluha důlních zařízení (včetně horníků);8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Řidič rypadla;ridic-rypadla;8111;Obsluha důlních zařízení (včetně horníků);8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Řidič velkostroje;ridic-velkostroje;8111;Obsluha důlních zařízení (včetně horníků);8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Střelmistr pro vrtné a geofyzikální práce;strelmistr-pro-vrtne-a-ge;7542;Střelmistři;7;Řemeslníci a opraváři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Strojník těžního stroje;strojnik-tezniho-stroje;8111;Obsluha důlních zařízení (včetně horníků);8;Obsluha strojů a zařízení, montéři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Střelmistr v dole;strelmistr-v-dole;7542;Střelmistři;7;Řemeslníci a opraváři;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
B;Těžba a dobývání;Servisní technik karotážních přístrojů;servisni-technik-karotazn;3117;Důlní a hutní technici a pracovníci v příbuzných oborech;3;Techničtí a odborní pracovníci;24;Těžba a úprava nerostných surovin;tezba-a-uprava-nerostnych-surovin
